year,from,to,count
2018,Asterisk,Complex_conjugate,95
2018,Hyphen,Microtypography,160
2018,"Cut,_copy,_and_paste",Character_(computing),10
2018,Colon_(punctuation),Scale_model,171
2018,Unicode,Abugida,377
2018,Pound_sign,Question_mark,11
2018,Colon_(punctuation),International_Phonetic_Alphabet,716
2018,Dagger_(typography),Garamond,10
2018,Numero_sign,Currency_symbol,36
2018,Slash_(punctuation),Asterism_(typography),262
2018,Inverted_question_and_exclamation_marks,Waray_language,2913
2018,Typeface,Glyph,3116
2018,Slash_(punctuation),Irony_punctuation,270
2018,Glyph,Swash_(typography),139
2018,Tilde,Underscore,279
2018,Tilde,Dash,2921
2018,Typewriter,Dash,755
2018,ASCII,Window_(computing),214
2018,Glyph,Apostrophe,118
2018,Bracket,Asterisk,337
2018,List_of_Unicode_characters,Asterisk,557
2018,Hyphen,Oncogene,189
2018,ASCII,B,192
2018,Interpunct,Fleuron_(typography),205
2018,Command-line_interface,COMMAND.COM,383
2018,1962_in_the_United_States,Interrobang,189
2018,Common_Gateway_Interface,Command-line_interface,1142
2018,Slackware,Command-line_interface,10
2018,Enter_key,Command-line_interface,131
2018,Hammer_and_sickle,Unicode,339
2018,Registered_trademark_symbol,Ampersand,58
2018,Dash,Punctuation,1200
2018,Paperwork,Document,158
2018,Library,Document,861
2018,Typography,Cultural_icon,69
2018,Programming_language,Aspect-oriented_programming,103
2018,Typewriter,Electromechanics,1223
2020,Hazard_symbol,Unicode,595
2020,Plus_and_minus_signs,Plus–minus_sign,2796
2020,Glyph,ß,347
2020,Tilde,Double_acute_accent,200
2020,Box-drawing_character,Dash,220
2020,X_mark,Multiplication_sign,1303
2020,Sine_wave,Tilde,128
2020,Unicode,UTF-8,19389
2020,ISO/IEC_8859-1,Quotation_mark,74
2020,Computer_keyboard,Typewriter,4115
2020,Japanese_punctuation,Full_stop,236
2020,Asterisk,Aristarchus_of_Samothrace,262
2020,Type–token_distinction,Typography,262
2020,Unicode,ISO/IEC_8859,1899
2020,ISC_license,Copyleft,379
2020,Command-line_interface,Graphical_user_interface,2036
2020,Typewriter,John_Jonathon_Pratt,115
2020,German_keyboard_layout,Semicolon,12
2020,Typewriter,Charles_Thurber_(inventor),582
2020,Paperwork,Document,234
2020,Digitization,Document,120
2020,Educational_assessment,Document,646
2020,Programming_language,General-purpose_programming_language,163
2020,Word_divider,Space_(punctuation),71
2020,Quotation_mark,Grave_accent,208
2020,Iranian_Reformists,Question_mark,140
2020,Bracket,Gödel_numbering,35
2020,Currency_symbol,Iranian_rial,190
2020,Keith_Waterhouse,Apostrophe,211
2020,Bracket,Set_(mathematics),175
2020,ASCII,Basic_Latin_(Unicode_block),1301
2020,List_of_XML_and_HTML_character_entity_references,Ampersand,730
2020,Portuguese_phonology,Syllable,229
2020,Double_hyphen,Punctuation,269
2020,Programming_language,Internet,10
2020,CDOT,Interpunct,3410
2020,Java_applet,Programming_language,37
2020,At_sign,Gender_neutrality_in_Spanish,347
2020,Typography,Ascender_(typography),101
2020,Typewriter,Correction_fluid,241
2020,Shift_Out_and_Shift_In_characters,Box-drawing_character,112
2020,Quote,Quotation_mark,1652
2020,Tilde,Approximation,2203
2020,Programming_language,List_of_programming_language_researchers,454
2020,Free_license,Copyleft,140
2020,Tilde,Filipino_language,44
2020,Esri_grid,ASCII,125
2020,NMEA_0183,ASCII,377
2020,Backspace,ASCII,168
2020,QWERTY,Touch_typing,936
2020,List_of_currencies_in_Europe,Currency_symbol,293
2020,Romanian_leu,Currency_symbol,142
2020,ASCII,Bracket,1644
2020,Contraction_(grammar),Apostrophe,323
2020,Tilde,Cedilla,302
2020,Do,Ditto_mark,107
2020,Bracket,Parenthesis_(disambiguation),5776
2020,Typeface,Hyphen-minus,304
2020,Scriptio_continua,Interpunct,1035
2020,Interpreted_language,Programming_language,987
2020,Underscore,Overstrike,273
2020,Comma,List_of_typographical_symbols_and_punctuation_marks,260
2020,Inverted_question_and_exclamation_marks,Alveolar_click,203
2020,Anarchism_without_adjectives,Hyphen,50
2020,Open-source_software,Copyleft,187
2020,ANSI_escape_code,ASCII,136
2020,Multiplication,Asterisk,401
2020,Ellipsis,Japanese_punctuation,189
2020,Asterisk,Star_of_Life,308
2020,Exclamation_mark,Mathematics,139
2020,Windows-1252,Soft_hyphen,298
2020,DOS,Command-line_interface,359
2020,Iteration_mark,Ditto_mark,522
2020,Plus_and_minus_signs,Arabic_numerals,383
2020,Bracket,Hyphen-minus,940
2020,Percent_sign,Slash_(punctuation),711
2020,Colon_(punctuation),Salutation,726
2020,Tilde,Caron,293
2020,Scheme_(programming_language),Programming_language,832
2020,Glyph_(disambiguation),Glyph,195
2020,Document,Document_12,135
2020,Full_stop,Greek_orthography,386
2020,Cyrillic_script,Unicode,244
2020,Complex_text_layout,Unicode,20
2020,Dingbat,Unicode,623
2020,Dingbat,Quotation_mark,210
2020,List_of_XML_and_HTML_character_entity_references,Quotation_mark,419
2020,Inverted_question_and_exclamation_marks,Alt_code,553
2020,Command-line_interface,GEM_(desktop_environment),288
2020,Whitespace_character,Typography,349
2020,Exai_(album),Typography,49
2020,Typography,Letter-spacing,881
2020,42_(number),ASCII,434
2020,Typography,Composing_stick,202
2020,Double_Dagger,Dagger_(typography),193
2020,ASCII,Indian_Script_Code_for_Information_Interchange,484
2020,Flag_(disambiguation),Command-line_interface,129
2020,QWERTY,Gregg_shorthand,257
2020,Programming_language,Reference_implementation,572
2020,Diaeresis_(diacritic),Colon_(punctuation),148
2020,English_punctuation,Slash_(punctuation),130
2020,ASCII,Bob_Bemer,316
2020,Java_(programming_language),Programming_language,5406
2020,Snow_Crash,Programming_language,221
2020,Asterisk,Haplogroup,154
2020,Apostrophe,Eye_dialect,211
2020,Sigma,Unicode,159
2020,Miscellaneous_Symbols,Unicode,1086
2020,Windows_code_page,Unicode,298
2020,Interpunct,Unicode,375
2020,Typewriter,Royal_Typewriter_Company,638
2020,Ajit_Doval,Comma,734
2020,Serial_comma,Comma,926
2020,Languages_of_Kenya,QWERTY,25
2020,Languages_of_the_United_States,QWERTY,612
2020,Perfect_Illusion,Typewriter,258
2020,Ellipse_(disambiguation),Ellipsis,322
2020,QWERTY,Alt_code,324
2020,Interpunct,Runes,142
2020,Letterform,Typography,194
2020,GNU_Affero_General_Public_License,Copyleft,1248
2020,OxygenOS,Copyleft,146
2020,Question_mark,Syriac_language,384
2020,Comparison_of_Unicode_encodings,ASCII,284
2020,Question_mark,Inverted_question_and_exclamation_marks,6221
2020,Programming_language,Markup_language,990
2020,Telephone_keypad,Asterisk,465
2020,Exclamation_mark,Question_mark,1147
2020,Ampersand,Ideogram,358
2020,A',Apostrophe,25
2020,Unicode,UTF-EBCDIC,218
2020,Document,Library_and_information_science,302
2020,Delimiter-separated_values,Character_(computing),269
2020,Unicode,Hyphen-minus,864
2020,Punctuation,Diple_(textual_symbol),288
2020,Ainu_language,Syllable,219
2020,Very_high-level_programming_language,Programming_language,149
2020,Common_Object_Request_Broker_Architecture,Programming_language,55
2020,Non-English-based_programming_languages,Programming_language,292
2020,Query_string,Plus_and_minus_signs,45
2020,Love_hotel,Unicode,542
2020,Service_mark,Unicode,79
2020,Ellipsis,Unicode,1388
2020,English_alphabet,Unicode,61
2020,Copyleft,Free_software,1200
2020,Section_sign,Code_point,297
2020,Unicode,Unicode_Consortium,9832
2020,Quotation_mark,Ellipsis,161
2020,Currency_symbol,Argentine_peso,56
2020,Asterisk,Conjugate_transpose,56
2020,ASCII,American_National_Standards_Institute,1889
2020,Command-line_interface,File_Explorer,201
2020,Human-readable_medium,ASCII,245
2020,Zero-width_space,Word_divider,799
2020,Asterix,Asterisk,2345
2020,Library,Document,645
2020,Variant_form_(Unicode),List_of_typographic_features,55
2020,Euro,Currency_symbol,1319
2020,System_console,Command-line_interface,495
2020,Greengrocer,Apostrophe,897
2020,Programming_language,Control_flow,236
2020,Colon_(letter),Colon_(punctuation),202
2020,Hyphen-minus,Character_(computing),205
2020,Numeric_keypad,Hyphen-minus,202
2020,Typography,Johannes_Gutenberg,176
2020,Measuring_programming_language_popularity,Programming_language,904
2020,Programming_language_generations,Programming_language,424
2020,Context-free_language,Programming_language,154
2020,Multiple_inheritance,Programming_language,26
2020,Punctuation,Chinese_punctuation,359
2020,Less-than_sign,Unicode,412
2020,Number_sign,Unicode,1240
2020,Dagger_(typography),Marginalia,528
2020,Copyleft,Richard_Stallman,1375
2020,Slash_(punctuation),Assyrian_people,274
2020,Programming_language,System_programming_language,404
2020,Line_wrap_and_word_wrap,Hyphen,135
2020,GNU_Project,Copyleft,543
2020,Multiplication_sign,X_mark,138
2020,Bracket,Interval_(mathematics),290
2020,Character_(computing),Fill_character,213
2020,Serial_comma,Semicolon,668
2020,Command-line_interface,Menu_(computing),275
2020,Typography,Cartoonist,242
2020,ASCII,UTF-7,922
2020,Arrow_(symbol),List_of_logic_symbols,124
2020,Japanese_yen,Currency_symbol,506
2020,Dagger_(typography),Fleuron_(typography),180
2020,Interpunct,Middot_(Talmud),372
2020,Visual_programming_language,Programming_language,628
2020,Star_(glyph),Glyph,556
2020,John_Dee,Glyph,1058
2020,Slash_(punctuation),Common_Log_Format,166
2020,Paragraph,Underscore,58
2020,Private_Use_Areas,Unicode,293
2020,Carriage_return,Unicode,265
2020,Typewriter,India,243
2020,Exclamation_mark,Uniqueness_quantification,79
2020,Asterisk,Number_sign,65
2020,Ẽ,Tilde,214
2020,Semigraphics,Box-drawing_character,545
2020,Syllable,Vowel,1372
2020,Full_Stop,Full_stop,70
2020,Obelus,Johann_Rahn,65
2020,Gödel_numbering,ASCII,226
2020,Brainfuck,ASCII,120
2020,Note_(typography),Asterisk,674
2020,File,Document,605
2020,Hyphen,French_orthography,72
2020,Exclamation_mark,Bracket,88
2020,List_of_Unicode_characters,Bracket,1970
2020,Command_language,Command-line_interface,675
2020,Full_stop,American_English,503
2020,Typography,Allography,563
2020,Lorem_ipsum,Hyphen-minus,365
2020,Windows_10,Programming_language,467
2020,Currency_symbol,Florin_sign,339
2020,Programming_language,Robot,208
2020,Typewriter,Platen,172
2020,Typewriter,Dvorak_keyboard_layout,491
2020,Colon_(punctuation),Sof_passuk,139
2020,Bracket,International_Phonetic_Alphabet,257
2020,Typewriter,David_McCullough,77
2020,List_of_typefaces_included_with_Microsoft_Windows,Lucida_Sans_Unicode,217
2020,Programming_language,Outline_of_software_engineering,413
2020,Code_page_850,Box-drawing_character,253
2020,Slash_(punctuation),Gender_neutrality_in_languages_with_grammatical_gender,623
2020,Dash,Fillet_(redaction),184
2020,Screenplay,Typography,169
2020,Currency_symbol,Azerbaijani_manat,284
2020,Programming_language,Clojure,134
2020,Inverted_question_and_exclamation_marks,Keyboard_layout,490
2020,Six-bit_character_code,ASCII,203
2020,Synchronous_Idle,ASCII,79
2020,Multiplication_sign,Numeric_keypad,148
2020,Currency_symbol,Bulgarian_lev,175
2020,Box-drawing_character,HP_Roman,120
2020,IP_address,Command-line_interface,286
2020,Multiplication_sign,William_Oughtred,268
2020,Inverted_question_and_exclamation_marks,Waray_language,1853
2020,A+_(programming_language),Programming_language,376
2020,Interpunct,Classical_Latin,10
2020,Star_and_crescent,Unicode,280
2020,Trademark_symbol,Unicode,1002
2020,Unicode_equivalence,Unicode,231
2020,Colon_(punctuation),Colon,1487
2020,Currency_symbol,German_gold_mark,185
2020,ASCII,Escape_sequence,208
2020,Slash_(punctuation),URL,33
2020,Karl_Drais,Typewriter,197
2020,Japanese_typewriter,Typewriter,58
2020,Unicode,Euro_sign,157
2020,Interpunct,Full_stop,278
2020,Doom_modding,Copyleft,242
2020,Sony_BMG_copy_protection_rootkit_scandal,Copyleft,1016
2020,Data_file,ASCII,185
2020,Ampersand,Vocative_case,811
2020,ISO_8601,Character_(computing),1292
2020,List_of_Unicode_characters,Hyphen-minus,1051
2020,Blackletter,Hyphen-minus,235
2020,Document,Manuscript,404
2020,T_(programming_language),Programming_language,10
2020,Aptoide,Programming_language,102
2020,Degree_symbol,Glyph,484
2020,Programming_language,Non-English-based_programming_languages,638
2020,Glyph,Maya_civilization,112
2018,Fieldata,ASCII,54
2018,Underscore,Copyleft,79
2018,Punctuation_of_English,Asterisk,128
2018,Currency_symbol,Algerian_dinar,82
2018,Czech_koruna,Currency_symbol,78
2018,QWERTY,ISO/IEC_9995,128
2018,Exclamation_mark,Fleuron_(typography),80
2018,Artist,Typography,36
2018,Unicode,Code_page_1118,143
2018,Shift_Out_and_Shift_In_characters,Box-drawing_character,50
2018,Guillemet,Reference_mark,233
2018,List_of_Unicode_characters,Obelus,11
2018,Typewriter,Prime_(symbol),115
2018,Guillemet,Fast_forward,162
2018,Pointing_stick,QWERTY,108
2018,Unicode,Maya_numerals,372
2018,Full_stop,Fleuron_(typography),110
2018,Underscore,Comma,23
2018,Etiquette_in_technology,Signature_block,64
2018,Appeal_to_tradition,QWERTY,56
2018,Pangram,Hyphen-minus,79
2018,Ellipsis,Currency_sign_(typography),101
2018,Unicode,ITU_T.61,144
2018,Movable_type,Punctuation,578
2018,Unicode,ISO/IEC_8859-15,115
2018,Interpunct,Newton_metre,50
2018,Philippine_peso_sign,Hyphen-minus,22
2018,Unicode,Unified_Hangul_Code,144
2018,Programming_language,Simula,209
2018,Command-line_interface,C_shell,33
2018,Ordinal_indicator,Slash_(punctuation),12
2018,Strikethrough,Typography,178
2018,Full_stop,Obelus,42
2018,Word_spacing,Word_divider,65
2018,Sigma,Unicode,49
2018,Typography,Sign,159
2018,Self-descriptive_number,Ellipsis,52
2018,Command-line_interface,4DOS,159
2018,Plus_and_minus_signs,Johannes_Widmann,88
2018,Comma,S-comma,97
2018,Braille,Exclamation_mark,25
2018,SAMPA,ASCII,168
2018,Interpunct,Copyleft,127
2018,Boolean_expression,Programming_language,117
2018,Colon_(punctuation),Hour,13
2018,Programming_language,Modula-2,118
2018,Java_(programming_language),Command-line_interface,107
2018,ASCII,Unix,43
2018,Currency_symbol,Penny_sterling,51
2018,Interrobang,Caret,136
2018,Tilde,Backslash,55
2021,Ellipsis,Dash,473
2021,Unicode,Spacing_Modifier_Letters,503
2021,QWERTY,Keyboard_layout,6148
2021,Zippo,Backslash,107
2021,Typewriter,Rasmus_Malling-Hansen,231
2021,Copyleft,Richard_Stallman,1714
2021,Unitary_matrix,Dagger_(typography),421
2021,Chevron,Bracket,1297
2021,Multiple_inheritance,Programming_language,62
2021,Unicode_character_property,Code_point,208
2021,Programming_language,Parse_tree,76
2021,ASCII,IBM_2260,115
2021,Hindu–Arabic_numeral_system,Glyph,1476
2021,Comma,Serial_comma,582
2021,Code,ASCII,85
2021,ASCII,Digraphs_and_trigraphs,326
2021,Monosyllable,Syllable,509
2021,Penult,Syllable,10
2021,Consonant,Syllable,675
2021,Approximation,Question_mark,163
2021,Semicolon,Hyphen,101
2021,Semicolon,Full_stop,516
2021,Dot-decimal_notation,Full_stop,47
2021,Dr_Pepper,Full_stop,111
2021,Basic_Latin_(Unicode_block),Backslash,11
2021,Title_(property),Document,165
2021,Darik's_Boot_and_Nuke,Command-line_interface,129
2021,Slash,Slash_(punctuation),2621
2021,Windows_10,Programming_language,365
2021,Latin_script_in_Unicode,Unicode,946
2021,XOR_cipher,ASCII,332
2021,Breve,Tilde,200
2021,Programming_language,Theory_of_computation,377
2021,Chinese_punctuation,Quotation_mark,166
2021,Command-line_interface,Terminal_emulator,230
2021,Glyph,Latin_alphabet,237
2021,Asterisk,Wildcard_character,1299
2021,Unix_file_types,Hyphen-minus,12
2021,Backslash,Vertical_bar,91
2021,Dash,Adjective_phrase,44
2021,Bullet_(typography),Full_stop,178
2021,Tim_Hortons,Apostrophe,54
2021,Grave_accent,Apostrophe,308
2021,Zero-width_non-joiner,Word_divider,390
2021,Underscore,Italic_type,324
2021,Full_stop,Geʽez_script,10
2021,Palatal_click,Dagger_(typography),57
2021,Bracket,Quasi-quotation,260
2021,F_Sharp_(programming_language),Programming_language,191
2021,Snow_Crash,Programming_language,383
2021,Non-English-based_programming_languages,Programming_language,259
2021,LLVM,Programming_language,117
2021,Law_of_noncontradiction,List_of_logic_symbols,202
2021,Cyrillic_script,Unicode,298
2021,Underscore,Camel_case,110
2021,Glyph,Ideogram,342
2021,Word_(computer_architecture),ASCII,393
2021,Lucida_Grande,Lucida_Sans_Unicode,298
2021,Currency_symbol,Euro,773
2021,Colon_(punctuation),Sentence_spacing,228
2021,Guillemet,North–South_differences_in_the_Korean_language,98
2021,Glyph,Writing,1241
2021,Windows-1252,Quotation_mark,729
2021,Control-Alt-Delete,QWERTY,149
2021,ASCII,Character_encodings_in_HTML,568
2021,At_sign,Leet,232
2021,Diacritic,Hyphen-minus,107
2021,Movable_type,Hyphen-minus,26
2021,Consonant_cluster,Syllable,338
2021,Typewriter,Olivetti_typewriters,368
2021,Question_mark,Geʽez_script,287
2021,Ellipses,Ellipsis,809
2021,Baseline_(typography),Typography,217
2021,Penmanship,Typography,136
2021,Typewriter,Olivetti_S.p.A.,861
2021,Dagger_(typography),Marginalia,196
2021,Written_Chinese,Glyph,382
2021,ASCII,Exclamation_mark,316
2021,Gerber_format,ASCII,285
2021,Currency_symbol,Armenian_dram,341
2021,Programming_language,PostScript,343
2021,Punctuation,Dash,72
2021,Document,Computer-generated_imagery,604
2021,Comma,Livonian_language,157
2021,Semicolon,Quotation_mark,110
2021,Animation_Collective,QWERTY,234
2021,Dogecoin,Currency_symbol,1733
2021,Programming_language,Data_model,77
2021,Currency_symbol,Macedonian_denar,171
2021,Apostrophe,Welsh_language,11
2021,List_of_logic_symbols,Mathematics,385
2021,List_of_typographical_symbols_and_punctuation_marks,At_sign,14628
2021,Unicode,List_of_XML_and_HTML_character_entity_references,308
2021,Monas_Hieroglyphica,Glyph,647
2021,Viewdata,Asterisk,135
2021,ß,Unicode,527
2021,Ü,Unicode,202
2021,1968,ASCII,86
2021,List_of_political_ideologies,Copyleft,166
2021,Code_point,Plane_(Unicode),1012
2021,Currency_symbol,List_of_currencies,1834
2021,Inverted_question_and_exclamation_marks,ISO/IEC_8859-1,199
2021,Currency_symbol,Costa_Rican_colón,218
2021,Slash_(punctuation),Date_format_by_country,127
2021,Asterisk,*_(disambiguation),811
2021,Hyphen-minus,Soft_hyphen,244
2021,Roger_Lloyd-Pack,Hyphen,152
2021,Full_Stop,Full_stop,190
2021,Binary-to-text_encoding,Character_(computing),224
2021,Vector_notation,Typography,120
2021,Typewriter,Push-button,657
2021,J_(programming_language),Programming_language,116
2021,Asterix_(disambiguation),Asterisk,394
2021,Command-line_interface,Desktop_metaphor,378
2021,Fahrenheit,Unicode,126
2021,Binary_code,Unicode,875
2021,UTF-8,Unicode,12479
2021,Irony_punctuation,Exclamation_mark,383
2021,Binary_alphabet,ASCII,361
2021,Delimiter-separated_values,ASCII,11
2021,Typography,Typesetting,4860
2021,Debits_and_credits,Plus_and_minus_signs,274
2021,Multiplication_sign,Division_sign,1190
2021,Sonority_hierarchy,Syllable,154
2021,Box-drawing_character,Hardware_code_page,187
2021,Typewriter,Will_Self,199
2021,Typewriter,Typewriter_desk,363
2021,Multiplication_sign,Character_Map_(Windows),230
2021,Bitcoin,Currency_symbol,2018
2021,Dagger_(typography),Hermitian_adjoint,540
2021,Hebrew_punctuation,Punctuation,10
2021,Full_stop,Baseline_(typography),356
2021,Command-line_interface,GEM_(desktop_environment),351
2021,Tilde,Hebrew_diacritics,20
