file,url,toClicksLink,toClicksExternal,toClicksOther,toClicks,fromClicks
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2019-02.tsv.gz,Aretha_Franklin,41016,174850,1706,217572,49590
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2019-02.tsv.gz,Fyre_Festival,101709,1824100,7589,1933398,884727
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2019-02.tsv.gz,Kobe_Bryant_sexual_assault_case,3364,22518,14,25896,2665
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2019-02.tsv.gz,Death_of_Elisa_Lam,6492,51052,229,57773,14646
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2019-02.tsv.gz,Michael_Jordan,89819,712562,6237,808618,252156
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2019-02.tsv.gz,Burt_Reynolds,40475,223799,2277,266551,84493
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2019-02.tsv.gz,Queen_(band),418009,1738830,15785,2172624,2303228
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2019-02.tsv.gz,The_Nun_(2018_film),24492,118125,982,143599,88608
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2019-02.tsv.gz,Murder_of_Dee_Dee_Blanchard,34047,594659,773,629479,114651
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2019-02.tsv.gz,Charles_III,72,269,58,399,338
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2019-02.tsv.gz,Michael_Bloomberg,32493,84800,713,118006,44285
hdfs://spark-nn.eemcs.utwente.nl/user/s1934538/clickstream/clickstream-enwiki-2019-02.tsv.gz,The_Weeknd,43682,130180,1345,175207,70797
